created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Nov 22 14:06:57 +0000 2023;1727327813030863058;"@ethadisaputra IKN adalah proyek yg dipaksakan";0;0;0;2;in;1578315575952310273;1727264413139538193;shidqon_mashudi;https://twitter.com/shidqon_mashudi/status/1727327813030863058
Wed Nov 22 14:06:21 +0000 2023;1727327662874804731;"@kumparan Ngawur Anies ini,ikn itu bisa bikin Kalimantan kekuatan ekonomi baru di Indonesia ,Jngn Jawa melulu";0;0;0;0;in;225759595;1727189312322855306;Grosir__sepatu;https://twitter.com/Grosir__sepatu/status/1727327662874804731
Wed Nov 22 14:06:15 +0000 2023;1727327634919686464;"@BlackAlex58 @PieNorthern One of the basic rules for good health is not to drink calories.";0;0;0;2;en;1627835325635592193;1727182455910855133;Mark_IKN;https://twitter.com/Mark_IKN/status/1727327634919686464
Wed Nov 22 14:06:07 +0000 2023;1727327602036404707;"@ethadisaputra IKN akan merusak ekosistem  dan akan menimbulkan ketimpangan baru antara penghuni IKIN dan masyarakat sekelilingnya,...";0;0;0;1;in;1529689188274122752;1727264413139538193;AwakBlangDalam;https://twitter.com/AwakBlangDalam/status/1727327602036404707
Wed Nov 22 14:06:03 +0000 2023;1727327585087136022;"Fix main 2 kaki. Ga pernah tegas mengatakan tolak IKN.";0;1;1;2;in;298351919;1727327585087136022;Alexemeru;https://twitter.com/Alexemeru/status/1727327585087136022
Wed Nov 22 14:05:51 +0000 2023;1727327537930609051;"@tempodotco Tegas aja nyatakan sudah, jika sy jd presiden IKN batal...selesai...muter2 aja dr kmrn";0;0;0;0;in;884930274823356416;1727266456394686694;yyyyooooyypo;https://twitter.com/yyyyooooyypo/status/1727327537930609051
Wed Nov 22 14:05:43 +0000 2023;1727327501293412362;"@MardaniAliSera Duit ikn aja pasti ada yg nilep.";0;1;0;0;in;1528182577382666240;1727284623707979817;nslfshltsr;https://twitter.com/nslfshltsr/status/1727327501293412362
Wed Nov 22 14:05:01 +0000 2023;1727327328609747082;"@Mark_IKN You are arrogant clown acting as you have 100k followers. You are a nobody.";0;1;0;1;en;1681324312471433218;1727317502974419027;InvestorMo63734;https://twitter.com/InvestorMo63734/status/1727327328609747082
Wed Nov 22 14:05:00 +0000 2023;1727327323077464175;". Kondisi IKN .  https://t.co/jzz8nMh1sT";0;0;0;1;in;1573192848530231296;1727327323077464175;Kebenaran_70;https://twitter.com/Kebenaran_70/status/1727327323077464175
Wed Nov 22 14:04:14 +0000 2023;1727327130173009943;"@kumparan Udah gak heran sm @aniesbaswedan .... Dia akan buang itu semua project pendahulu...... Dia akan buat baru yg atas nama dia..... IKN pasti bubar... Dan rakyat Kalimantan gak akan pilih dia...";0;0;0;0;in;729507321924063232;1727189312322855306;wiwin40718731;https://twitter.com/wiwin40718731/status/1727327130173009943
Wed Nov 22 14:04:03 +0000 2023;1727327081808204104;"@CEOvonGold I set my doubts and (natural) cynicism aside and wish Milei luck on this, i really do. It's a very "special" country when it comes to employment and work culture. But hey, he knows this. Arguably, JD Peron is still the most powerful politico in the country to this day.";1;0;0;4;en;1627835325635592193;1727317502974419027;Mark_IKN;https://twitter.com/Mark_IKN/status/1727327081808204104
Wed Nov 22 14:03:40 +0000 2023;1727326985070989646;"@naheedoo0 @yogieprtmdj @kumparan kalo ikn pindah emang barang akan tiba2 murah?, di IKN nya mungkin iya, tapi daerah lain? Dananya kan bisa di alokasikan de sektor lain, yg  penting pemerintah baik dari sektor pusat maupun daerah sama sama amanah, jujur,";0;2;0;1;in;1326286881135366144;1727189312322855306;aaaaaaaannggggg;https://twitter.com/aaaaaaaannggggg/status/1727326985070989646
Wed Nov 22 14:02:53 +0000 2023;1727326787720659397;"Presiden Jokowi pastikan investor dalam negeri prioritas di IKN https://t.co/4phC8Jffzt";0;4;0;4;in;1619974610853982209;1727326787720659397;IndikatorMesin;https://twitter.com/IndikatorMesin/status/1727326787720659397
Wed Nov 22 14:01:51 +0000 2023;1727326530211402136;"Jalan tol IKN ditargetkan rampung april 2024, saat ini progres pembangunannya telah mencapai 55,6 persen https://t.co/HQIizjNBBp";0;0;0;0;in;1525767523563515904;1727326530211402136;fikri_rasyid33;https://twitter.com/fikri_rasyid33/status/1727326530211402136
Wed Nov 22 14:01:47 +0000 2023;1727326511022342487;"@chilmilgogo @yogieprtmdj @kumparan nah, ini pointnya, dana ikn itu bisa di alokasikan ke daerah luar, kalo muter di ikn yg maju ikn aja, padahal kan tujuannya pemerataan,   lalu kembali lagi nanti ke pemda setempat, mau mengelola dengan baik atau di korupsi";0;2;0;2;in;1326286881135366144;1727189312322855306;aaaaaaaannggggg;https://twitter.com/aaaaaaaannggggg/status/1727326511022342487
Wed Nov 22 14:01:38 +0000 2023;1727326475358179563;"@detikcom Catat ya, tdk nyambung katanya msl pembangunan IKN. Dia hanya bertujuan utk merubah nama Dan orang2 di dalamnya saja. Agar isinya ganti orang2 mereka. Hanya perubahan itu yg akan di lakukan.";0;0;0;0;in;1328896857339162625;1727236473072800141;CjChanelindo;https://twitter.com/CjChanelindo/status/1727326475358179563
Wed Nov 22 14:01:35 +0000 2023;1727326462490120403;"Kritik Pembangunan IKN, Anies: Tujuan dan Langkah yang Dikerjakan Gak Nyambung https://t.co/oR7h6LqCGp";9;42;111;463;in;55507370;1727326462490120403;tvOneNews;https://twitter.com/tvOneNews/status/1727326462490120403
Wed Nov 22 13:59:54 +0000 2023;1727326037422588309;"Reklamasi teluk Jakarta #AniesMuhaimin2024 dilawan apalagi cuma IKN https://t.co/a4XFzy8wQV";0;0;0;0;in;268279513;1727326037422588309;alabedjo;https://twitter.com/alabedjo/status/1727326037422588309
Wed Nov 22 13:59:45 +0000 2023;1727326002362360142;"Tolong bantu Repost Guys🙏 Biar Semua Rakyat tau dan Sadar dan bisa berikan edukasi &amp  pemahaman. Bagi Para Influencer(Artis) yg pernah diajak ke IKN, Klo anda semua punya Nurani, tlg jgn ikut2an beri pernyataan yg menyesatkan atas Proyek IKN tsb. Atau kalian mau ikutan ke Neraka.";0;0;0;0;in;1637692626215501824;1727322597829067065;carlitovito180;https://twitter.com/carlitovito180/status/1727326002362360142
Wed Nov 22 13:59:20 +0000 2023;1727325896993087568;"Kondisi real di lapangan IKN terakhir 11 november 2023. https://t.co/TBqOAhLo7W";0;0;0;0;in;1470397089460801545;1727325896993087568;s_mohode;https://twitter.com/s_mohode/status/1727325896993087568
Wed Nov 22 13:58:34 +0000 2023;1727325704168100333;"@Mark_IKN Yup. Doubt the Argentinian populus has the will to suffer the necessary short term pain. At least that exact mindset has gotten them into the trainwreck they are currently in. Voting by itself is not going to solve their problems, if they start rioting as soon as policies change";1;2;0;2;en;2942125143;1727317502974419027;CEOvonGold;https://twitter.com/CEOvonGold/status/1727325704168100333
Wed Nov 22 13:58:14 +0000 2023;1727325619481174484;"@muhammadsyakur2 @kumparan Aku aja lbh ikhlas tu hutang negara untuk papua. Drpd bikin ikn yg blm tentu buat rkyt Indonesia";0;2;0;0;in;1614512621042163712;1727189312322855306;dianper94787654;https://twitter.com/dianper94787654/status/1727325619481174484
Wed Nov 22 13:57:13 +0000 2023;1727325365239267608;"@BosPurwa Bayangkan yg tinggal di ikn itu orang2 elit semua, terus rakyat sekitar hanya tetap jadi penonton🤔 Apa nggak timpang sekali itu #makinmantappilihamin";0;0;0;0;in;1488121120389697538;1727267372313247864;RifanRobani;https://twitter.com/RifanRobani/status/1727325365239267608
Wed Nov 22 13:56:36 +0000 2023;1727325209957671173;"@calonpejabat111 klo menurutku sendiri ikn ini kebijakannya bagus utk long term, dan scr persiapan sebenarnya jg udh bagus, cuma sebagaimana kebijakan-kebijakan lain ya pasti ada jg kekurangannya";0;1;0;0;in;1254780996441927687;1727272225148149842;KemalAmaluddin;https://twitter.com/KemalAmaluddin/status/1727325209957671173
Wed Nov 22 13:56:24 +0000 2023;1727325159567323629;"Presiden Jokowi Pastikan Investor dalam Negeri Prioritas di IKN. https://t.co/7MFMnN3zmX";0;0;0;0;in;1485602459255209987;1727325159567323629;AmberGoldwire8;https://twitter.com/AmberGoldwire8/status/1727325159567323629
Wed Nov 22 13:56:14 +0000 2023;1727325117418717579;"@detikcom Ujung2 nya tetap jadi juga ikn 😂, alasan nya sudah dibangun. Gitu kan 🏃🏼‍♂️";0;0;0;1;in;56091292;1727239492476563618;riry_djoe;https://twitter.com/riry_djoe/status/1727325117418717579
Wed Nov 22 13:55:59 +0000 2023;1727325051543064915;"Capres nomor urut 1 Anies Baswedan mengkritik pembangunan Ibu Kota Negara (IKN) Nusantara di Kalimantan Timur.   Anies menyebut bahwa tujuan membangun kota baru dan ibu kota baru dengan alasan pemerataan tidak akan menghasilkan pemerataan yang baru.    "Karena itu akan… https://t.co/NxI7J7jh9y";84;812;930;4325;in;55507370;1727325051543064915;tvOneNews;https://twitter.com/tvOneNews/status/1727325051543064915
Wed Nov 22 13:55:18 +0000 2023;1727324881438859759;"@kumparan Tujuan IKN sebetulnya apa sih? Pemerataan jelas bukan krn klo pemerataan satu2nya cara membesarkan kota kecil menengah seluruh Indonesia bukan buat 1 kota baru. Urgensi negara ini skrg adalah pemerataan. Ketimpangan ga boleh didiamkan. Klo udah merata orang2 ga perlu ke jakarta";0;6;0;6;in;14978889;1727317648613249121;deenalovemuse;https://twitter.com/deenalovemuse/status/1727324881438859759
Wed Nov 22 13:55:10 +0000 2023;1727324846533816808;""Hydropower" sungai Kayan akan jadi sumber listrik IKN  #IKNNusantara https://t.co/5DgJTKsxZJ";0;0;0;0;in;1525767523563515904;1727324846533816808;fikri_rasyid33;https://twitter.com/fikri_rasyid33/status/1727324846533816808
Wed Nov 22 13:54:38 +0000 2023;1727324715445088666;"IKN Produk yg dipaksakan @jokowi  demi maruknya terhadap pujian..";0;0;0;0;in;1477224797020950530;1727324715445088666;RezaArdo2;https://twitter.com/RezaArdo2/status/1727324715445088666
Wed Nov 22 13:54:34 +0000 2023;1727324696570667379;"Nasib Proyek Infrastruktur &amp  IKN di Tangan Penerus Jokowi https://t.co/HbUwJwtZWI";0;0;0;2;in;847372542830444544;1727324696570667379;cnbcindonesia;https://twitter.com/cnbcindonesia/status/1727324696570667379
Wed Nov 22 13:54:31 +0000 2023;1727324682125537389;"@InvestorMo63734 If you want to be wilfully ignorant that's fine by me. It is Twitter, after all. However, your ego would feel perkier if you found an echo chamber group of like-minded ppl instead of someone who knows about the issue. And now, if you'll excuse me, I have a day in front of me.";0;1;0;0;en;1627835325635592193;1727317502974419027;Mark_IKN;https://twitter.com/Mark_IKN/status/1727324682125537389
Wed Nov 22 13:52:55 +0000 2023;1727324283477848356;"@muhammadsyakur2 @kumparan Terus uang yang terlanjur dikeluarkan bagaimana? Apa dibiarkan sia sia?. IKN dibangun berdasarkan UU dan disetujui oleh DPR. Kalau setiap ganti presiden tidak ada keberlanjutan. Kapan kita majunya?";0;2;0;2;in;1330414547329433600;1727189312322855306;Wow_Uno;https://twitter.com/Wow_Uno/status/1727324283477848356
Wed Nov 22 13:52:34 +0000 2023;1727324193807901014;"2. https://t.co/gzhTtMueFN Tudung saji rak makanan bahan akrilik premium nan mewah. Cocok untuk yang suka masak nih   pemilu damai sejahtera pembangunan IKN maju https://t.co/mEKPRhP4Pl";0;1;0;0;in;1712295567127433216;1727323286156317030;ajnalebnucar;https://twitter.com/ajnalebnucar/status/1727324193807901014
Wed Nov 22 13:52:11 +0000 2023;1727324096336441662;"@Yurissa_Samosir @AdeDhani9 @aking_adit @chaidar_2000 @Kang_Toniee @NohCeukenohhh @MuhiqR @choymarkochoy @mustafaagus007 @Harywaraz Menurut saya pemaksaan bikin IKN itu bukan semata pemindahan ibukota dan memeratakan persebaran rakyat. Tapi jadi basis tentara cina yg akan menguasai Indonesia";0;0;0;0;in;1426317122364338180;1727195665414189480;Poko27819112;https://twitter.com/Poko27819112/status/1727324096336441662
Wed Nov 22 13:52:05 +0000 2023;1727324070960877598;"Beda Pandangan Anies dan TPN Ganjar Soal Dampak Pembangunan IKN https://t.co/C4HMMPKZMs";0;0;0;0;in;552523769;1727324070960877598;KATADATAcoid;https://twitter.com/KATADATAcoid/status/1727324070960877598
Wed Nov 22 13:51:58 +0000 2023;1727324042024419718;"@kompascom Apakah Anies akan melanjutkan IKN? Yes.... https://t.co/DdNKidl6Ad";0;0;0;0;in;1603768816189988865;1727197352325456251;rangkutifuat;https://twitter.com/rangkutifuat/status/1727324042024419718
Wed Nov 22 13:51:46 +0000 2023;1727323993261433037;"@soeyoto1 Liat diksi nya nyit. Jika pbangunan ikan untuk pemerataan, maka... Bukan tidak melanjutkan ikn. Kan udah masuk UU, maka siapa pun pemimpin wajib melaksanakan UU. Bukan mengangkangi UU pakai paman gober";0;0;0;0;in;176951953;1727236744104587449;wahyukuncarah;https://twitter.com/wahyukuncarah/status/1727323993261433037
Wed Nov 22 13:51:14 +0000 2023;1727323857403666943;"Jika menang....IKN end!  https://t.co/TvAUis8PE7";1;0;0;0;in;1278339777742299138;1727323857403666943;enkaeriharmat;https://twitter.com/enkaeriharmat/status/1727323857403666943
Wed Nov 22 13:50:56 +0000 2023;1727323782162100470;"@direktoridosen IKN lanjut dengan perencanaan yang matang sesuai dengan keadaan anggaran negara, sehingga faktor ekonomi makro dan mikro tetap menjadi prioritas utama";0;0;0;0;in;1134530607474601985;1727262132763591085;FawziAlfian;https://twitter.com/FawziAlfian/status/1727323782162100470
Wed Nov 22 13:50:38 +0000 2023;1727323707285410116;"Agar semua Rakyat tau dan Sadar atas Kebijakan yg Ugal2an tsb demi menumpuk kekayaan pribadi berbalut PSN yg namanya IKN. Ada yg tanya pd Anies gmn dg IKN? Apanya yg mau dilanjutkan jika kondisinya hancur2an spt itu. Mau brp Ribu Triliun lg dan yg jrs digelontorkan oleh APBN,..";0;1;0;0;in;1637692626215501824;1727322597829067065;carlitovito180;https://twitter.com/carlitovito180/status/1727323707285410116
Wed Nov 22 13:49:41 +0000 2023;1727323467073401227;"@fajarnugros Bentar lagi kan pada pindah IKN pasti macet segera berkurang";0;0;0;0;in;80248608;1727277148447314422;denmazwachid;https://twitter.com/denmazwachid/status/1727323467073401227
Wed Nov 22 13:49:33 +0000 2023;1727323436140450023;"@CEOvonGold Totally. The economic theory is clear, Peso inflation is caused by the Peso &amp  not the goods. We know that and it unwinds the same way it winds. However, it's not tough to envisage the near-term pain for rank&amp file Argentines when Milei presses the free float button. Popcorn time.";1;2;0;2;en;1627835325635592193;1727317502974419027;Mark_IKN;https://twitter.com/Mark_IKN/status/1727323436140450023
Wed Nov 22 13:49:24 +0000 2023;1727323395950317594;"Yg pernah datang ke lokasi IKN pasti berkesimpulan, memang tdk layak dilanjutkan, wajar bila Presiden Jokowi sendiri mengeluh belum laku dijual ke asing. Ada studi amdalnya tdk? Bangun hotel saja hrs ada amdalnya, ini bangun IKN kok tdk ada amdalnya ya?";1;1;0;11;in;368674205;1727323395950317594;Darmaningtyas;https://twitter.com/Darmaningtyas/status/1727323395950317594
Wed Nov 22 13:48:24 +0000 2023;1727323146846601253;"@kumparan IKN itu sebenernya buat siapa?";0;0;0;0;in;1037719827996000257;1727317648613249121;WariorXman;https://twitter.com/WariorXman/status/1727323146846601253
Wed Nov 22 13:47:10 +0000 2023;1727322833636802759;"@Mark_IKN So peso is not stress for Fortuna Silver today?";0;1;0;0;en;1681324312471433218;1727317502974419027;InvestorMo63734;https://twitter.com/InvestorMo63734/status/1727322833636802759
Wed Nov 22 13:46:58 +0000 2023;1727322782869196808;"Sinyalemen jika jadi presiden IKN bakal jadi Hambalang jilid II.  Dangkal memahami konteks pembangunan IKN.  Disebut di tengah hutan pula..😤";0;0;1;2;in;1278339777742299138;1727322782869196808;enkaeriharmat;https://twitter.com/enkaeriharmat/status/1727322782869196808
Wed Nov 22 13:46:17 +0000 2023;1727322612345569721;"@kumparan betul ini.  IKN proyek yg gak jlas tujuannya.  terbukti sampai sekarang gak ad satu pun investor asing yg tertarik.  akhirnya cuma jadi beban APBN. https://t.co/JiMBjGaxmu";0;1;0;8;in;1603755870391013377;1727317648613249121;zola_papazola2;https://twitter.com/zola_papazola2/status/1727322612345569721
Wed Nov 22 13:46:14 +0000 2023;1727322597829067065;"Seharusnya ada dibawah ini dmn sy akan posting Video terkait info update ttg Proyek IKN yg direkam oleh Bang @RidhoRahmadi85 Partai UMAT, stelah sy salin link&amp akan sy upload tdk bisa dan tdk tampil dibawah. Ada apa ini dg X? Guys tlg bantu Repost video tsb yg ada di akun sy.Pls";0;2;0;1;in;1637692626215501824;1727322597829067065;carlitovito180;https://twitter.com/carlitovito180/status/1727322597829067065
Wed Nov 22 13:46:13 +0000 2023;1727322597367669212;"@BosPurwa Sebagai warga Lampung yg trauma atas proyek Kota Baru yg mangkrak akibat pergantian gubernur, saya khawatir kalo Amin menang trus IKN juga mangkrak. Lebih baik dilanjutkan dgn evaluasi yg komprehensif.";0;6;0;26;in;630042514;1727267372313247864;cekemon;https://twitter.com/cekemon/status/1727322597367669212
Wed Nov 22 13:45:48 +0000 2023;1727322490287141172;"@BosPurwa Anis ngomong mao "memeratakan"...waduh bahaya inih...klo ikn smp "rata"...🤣🤣🤣";0;0;0;0;in;1479312146227818498;1727267372313247864;donmlengos;https://twitter.com/donmlengos/status/1727322490287141172
Wed Nov 22 13:45:44 +0000 2023;1727322472499106074;"@OposisiCerdas Batalkan Proyek IKN, alihkan dananya untuk yang berhubungan langsung dengan kesejahteraan rakyat banyak";0;0;0;0;in;902822154227425280;1727274005659611211;BagasBagaspati;https://twitter.com/BagasBagaspati/status/1727322472499106074
Wed Nov 22 13:45:29 +0000 2023;1727322409303433359;"@kompascom Jawaban yg sangat masuk logika.  Tujuan IKN u/ pemerataan tdk akan berhasil justru akan menjadi ketimpangan baru. Kalau mau pemerataan, bangunlah kota2 kecil menjadi kota2 menengah dan kota2 menengah menjadi kota besar. https://t.co/aPGDapCq1X";0;0;0;0;in;1603768816189988865;1727197352325456251;rangkutifuat;https://twitter.com/rangkutifuat/status/1727322409303433359
Wed Nov 22 13:44:58 +0000 2023;1727322282790707289;"@gldinvestor https://t.co/a2C03C90xN";0;0;0;1;qme;1627835325635592193;1727319899956261003;Mark_IKN;https://twitter.com/Mark_IKN/status/1727322282790707289
Wed Nov 22 13:44:40 +0000 2023;1727322205179261207;"@KemalAmaluddin Tpi menurutku, tkutnya ikn jga bakal bgitu (melihat latarbelakang proses ikn ini yg memang politis, gk ada urgensi, serta kurang persiapan (brdsrkn fundamental dlm pergantian ibu kota semestinya)";0;1;0;0;in;1622224883475439619;1727272225148149842;calonpejabat111;https://twitter.com/calonpejabat111/status/1727322205179261207
Wed Nov 22 13:44:15 +0000 2023;1727322099327582418;"@kumparan Bukan cacat logika, rezim cacat mental m3mbangun IKN";0;0;0;0;in;1628338800362672128;1727317648613249121;sharpandshark;https://twitter.com/sharpandshark/status/1727322099327582418
Wed Nov 22 13:43:33 +0000 2023;1727321926300041239;"@MardaniAliSera Yg mencla mencle itu justru dia sendiri,pertama menolak,kritik habis habisan, sekarang malah dukung dan mengkritik yg menolak ikn";0;1;0;0;in;1062533580759265281;1727284623707979817;IlhamRamaSetia2;https://twitter.com/IlhamRamaSetia2/status/1727321926300041239
Wed Nov 22 13:43:30 +0000 2023;1727321912408457682;"@Mark_IKN In the "Fool me once, shame on me  Fool me twice...thrice..." proverb, what number are we at?  LOL.";0;1;0;1;en;2205073484;1727319899956261003;gldinvestor;https://twitter.com/gldinvestor/status/1727321912408457682
Wed Nov 22 13:43:28 +0000 2023;1727321902052454826;"@Mark_IKN Agree its not realistic short term, but hypothetically. What is the cost and revenue structure for mining companies in Argentina. Revenues in USD, but Costs? Some Peso, some Dollar?  There is an advantage to having your cost get inflated away to an extent, no?";0;1;0;1;en;2942125143;1727317502974419027;CEOvonGold;https://twitter.com/CEOvonGold/status/1727321902052454826
Wed Nov 22 13:43:06 +0000 2023;1727321812848247156;"Anies Baswedan: Pembangunan Kota IKN Oleh Jokowi Menimbulkan Ketimpangan Baru https://t.co/Sr2hqOf0a6";0;0;0;0;in;788744100;1727321812848247156;Riau24Com;https://twitter.com/Riau24Com/status/1727321812848247156
Wed Nov 22 13:42:49 +0000 2023;1727321739682800004;"@KemalAmaluddin Makanya klo bisa memang di pisah. Katakanlah kaya ikn nnti, jdi ibu kota, tpi ekonominya di daerah lain, jdi kemungkinan fokus pembangunan bakal merata kedepannya.";0;1;0;0;in;1622224883475439619;1727272225148149842;calonpejabat111;https://twitter.com/calonpejabat111/status/1727321739682800004
Wed Nov 22 13:41:32 +0000 2023;1727321415547019685;"Mantap, Presiden Jokowi pastikan investor dalam negeri prioritas di IKN Nusantara  #Indonesia #KebijakanJokowi #IndonesiaMaju https://t.co/y3DVxnN7oX";5;5;99;102;in;2988797562;1727321415547019685;SantaiTerooos;https://twitter.com/SantaiTerooos/status/1727321415547019685
Wed Nov 22 13:41:24 +0000 2023;1727321384219808124;"@soeyoto1 Kalo uang negara gak ada atau APBN gak mampu, UU itu layak di-Perppu-kan dan layak IKN dihentikan. Selalu ada solusi di tengah kesulitan dengan akal sehat...😁";0;1;0;5;in;1356592832581046274;1727236744104587449;Priagarislurus;https://twitter.com/Priagarislurus/status/1727321384219808124
Wed Nov 22 13:41:23 +0000 2023;1727321377290834337;"@BosPurwa @Safa_Andriana Betyul syekali pak aniiis...kami yang di IKN merasakan itu";0;3;0;4;in;1605164292537348098;1727267372313247864;abangputeh1;https://twitter.com/abangputeh1/status/1727321377290834337
Wed Nov 22 13:40:44 +0000 2023;1727321214824362356;"@CEOvonGold Not gonna happen tomorrow. To be realistic, there's a scenario in which Arg can dollarize in 12-24 months. That involves removing official rate peg &amp  letting the Peso float. We go to Dolar Blu? But it needs to devalue further! 2k? 3k? Nasty near-term consequences for LT gain.";0;1;0;2;en;1627835325635592193;1727317502974419027;Mark_IKN;https://twitter.com/Mark_IKN/status/1727321214824362356
Wed Nov 22 13:40:07 +0000 2023;1727321059144446393;"https://t.co/vLHo3LVpyt Duh... justru IKN itu sebuah logika yang cerdas utk membangjn keIndonesiaan. Sesuai dg cita2 Bpk Soekarno.  Hanya @ganjarpranowo yang akan melanjutkan proyek itu dg evaluasi besar2an agar tidak jadi  bancak2an org2 tertentu";0;0;1;2;in;1364867719;1727321059144446393;yuwantino12;https://twitter.com/yuwantino12/status/1727321059144446393
Wed Nov 22 13:40:02 +0000 2023;1727321040127443360;"@FalishaHerawati Konsep dasar utk membangun iKN itu gk nyambung..cacat logika...ane hadir tadi pagi https://t.co/UCvjwBMHgt";0;0;0;2;in;1135086952720420864;1727320309601378525;alexandreanov;https://twitter.com/alexandreanov/status/1727321040127443360
Wed Nov 22 13:39:12 +0000 2023;1727320828289966497;"@soeyoto1 Mending tonton videonya. Kalau alasan bikin IKN adalah untuk pemerataan, itu gak nyambung. Yang dikritik adalah alasan bikin IKNnya. Kalau mau pemerataan, harusnya seluruh daerah di Indonesia. Bukan bangun kota di tengah hutan. Paham gak?";0;0;0;0;in;1656267735045935104;1727236744104587449;Jiwa_45;https://twitter.com/Jiwa_45/status/1727320828289966497
Wed Nov 22 13:38:44 +0000 2023;1727320713479249961;"@detikcom Tujuan IKN adalah agar pemerintahan masih bisa berjalan sebelum Jakarta lumpuh total. Soal pemerataan tentu nilai plus bukan lagi jawa-sentris. Nah sekarang apa ide untuk meratakan ekonomi dgn IKN sebagai porosnya";0;0;0;3;in;1621884619460313089;1727239492476563618;Beersahaja;https://twitter.com/Beersahaja/status/1727320713479249961
Wed Nov 22 13:38:35 +0000 2023;1727320673872380077;"@kumparan Betul, Proyek IKN itu hanya ambisi bukan urgensi.";0;2;0;6;in;1581602113976950785;1727317648613249121;dedifrozenfood;https://twitter.com/dedifrozenfood/status/1727320673872380077
Wed Nov 22 13:38:34 +0000 2023;1727320672249299051;"@MardaniAliSera IKN jangan jadi prioritas kalo perlu tunda dulu";0;2;0;6;in;934357730428567552;1727284623707979817;Kosasih0706;https://twitter.com/Kosasih0706/status/1727320672249299051
Wed Nov 22 13:38:03 +0000 2023;1727320540954931493;"Bagi warga Kalimantan mah, sangat bangga dengan ada IKN. Beberapa obrolan dgn keluarga &amp  kerabat di Kaltim.";0;1;0;1;in;296804226;1727320540954931493;BSastranegara;https://twitter.com/BSastranegara/status/1727320540954931493
Wed Nov 22 13:36:00 +0000 2023;1727320024753254535;"Proyek IKN Dibiayai APBN Tapi Pakai Produk Impor, DPR Menyebutkan ada Proyek di dalam IKN https://t.co/6EuDODAx26";0;2;21;30;in;1226436091617505281;1727320024753254535;keuangannews_id;https://twitter.com/keuangannews_id/status/1727320024753254535
Wed Nov 22 13:35:41 +0000 2023;1727319946257220065;"@kumparan Fix gaakan jd presiden,krn investor asing dan lokal marah klo ikn gk dilanjut. Semua cara bakal dilakukan biar investasi mereka lanjut";0;0;0;0;in;1890147792;1727189312322855306;RaihanHusain28;https://twitter.com/RaihanHusain28/status/1727319946257220065
Wed Nov 22 13:35:30 +0000 2023;1727319899956261003;"I mean...seriously...what a freakin' joke.";2;4;1;17;en;1627835325635592193;1727319899956261003;Mark_IKN;https://twitter.com/Mark_IKN/status/1727319899956261003
Wed Nov 22 13:35:21 +0000 2023;1727319860202639594;"@jempol_waras @BangPino__ @UdinBagol8 @aniesbaswedan Saya mau milih @aniesbaswedan kalau mau lanjutkan IKN dan jalan tol... Kalau tidak mau melanjutkan... ya ngga saya pilih... milih harus bersyarat doong";0;0;1;0;in;1486631613932834819;1727211926412005751;jari_droid;https://twitter.com/jari_droid/status/1727319860202639594
Wed Nov 22 13:35:11 +0000 2023;1727319818293158239;"@readbyaugust NANGIS BARU KEPIKIRAN KANTORNYA PINDAH KE IKN😭";0;1;0;0;in;2757711035;1727318974709584055;ROUVOLUTI0N;https://twitter.com/ROUVOLUTI0N/status/1727319818293158239
Wed Nov 22 13:35:05 +0000 2023;1727319793332805814;"@OposisiCerdas Pks jgn membuat marah rakyat pulau kalimantan dan wilyah indonesia timur .indonesia bukan di pulau jawa saja yg wajib di bangun dan di indahkan .mau maju berani berutang yg terpenting jgn di mafia korupsi .ingatkan lagi pks jgn ganggu pembangunan IKN .";0;2;0;1;in;1471842429049339905;1727274005659611211;Adp61481192Adp;https://twitter.com/Adp61481192Adp/status/1727319793332805814
Wed Nov 22 13:34:58 +0000 2023;1727319764367032441;"@Mark_IKN Agree, its more of a narrative thing in regards to licensing and permitting. Hence, not a lot has happened in argentina-located juniors since.  Other question: What about currency risk? Lets assume  Argentinian peso would get pegged to USD tomorrow - what would change for miners?";0;1;0;1;en;2942125143;1727317502974419027;CEOvonGold;https://twitter.com/CEOvonGold/status/1727319764367032441
Wed Nov 22 13:34:38 +0000 2023;1727319679138771313;"@tempodotco IKN adalah proyek bagi2 cuan di lingkungan. Tak ada urgensi, proyek unfaedah utk rakyat. Rezim selesai jadi bangunan terb3ngkalai";0;0;0;0;in;1628338800362672128;1727266456394686694;sharpandshark;https://twitter.com/sharpandshark/status/1727319679138771313
Wed Nov 22 13:34:35 +0000 2023;1727319667466006870;"@ROUVOLUTI0N MACIHHH MI BEBE, dirimuu ya aku doakan jd diplomat as soon as possible, 2025 kamu ke IKN ya!!!! Amin";0;1;0;0;in;2933394145;1727318974709584055;readbyaugust;https://twitter.com/readbyaugust/status/1727319667466006870
